code,level,type,localPrefix,name
63.09.03.2011,4,DESA,Desa,Puain Kanan
63.09.03.2012,4,DESA,Desa,Padangin
63.09.03.2013,4,DESA,Desa,Tamiyang
63.09.03.2014,4,DESA,Desa,Tanta Hulu
63.09.04,3,KECAMATAN,Kecamatan,Tanjung
63.09.04.1001,4,KELURAHAN,Kelurahan,Jangkung
63.09.04.1002,4,KELURAHAN,Kelurahan,Tanjung
63.09.04.1003,4,KELURAHAN,Kelurahan,Agung
63.09.04.1004,4,KELURAHAN,Kelurahan,Hikun
63.09.04.2005,4,DESA,Desa,Banyu Tajun
63.09.04.2006,4,DESA,Desa,Pamarangan Kiwa
63.09.04.2007,4,DESA,Desa,Puain Kiwa
63.09.04.2008,4,DESA,Desa,Juai
63.09.04.2009,4,DESA,Desa,Mahe Seberang
63.09.04.2010,4,DESA,Desa,Kambitin
63.09.04.2011,4,DESA,Desa,Wayau
63.09.04.2012,4,DESA,Desa,Garunggung
63.09.04.2013,4,DESA,Desa,Kitang
63.09.04.2014,4,DESA,Desa,Sungai Pimping
63.09.04.2015,4,DESA,Desa,Kambitin Raya
63.09.05,3,KECAMATAN,Kecamatan,Haruai
63.09.05.2001,4,DESA,Desa,Marindi
63.09.05.2002,4,DESA,Desa,Wirang
63.09.05.2003,4,DESA,Desa,Bongkang
63.09.05.2004,4,DESA,Desa,Nawin
63.09.05.2005,4,DESA,Desa,Halong
63.09.05.2007,4,DESA,Desa,Hayup
63.09.05.2011,4,DESA,Desa,Kembang Kuning
63.09.05.2012,4,DESA,Desa,Seradang
63.09.05.2013,4,DESA,Desa,Mahe Pasar
63.09.05.2014,4,DESA,Desa,Lok Batu
63.09.05.2015,4,DESA,Desa,Suput
63.09.05.2018,4,DESA,Desa,Suryan
63.09.05.2021,4,DESA,Desa,Catur Karya
63.09.06,3,KECAMATAN,Kecamatan,Murung Pudak
63.09.06.1001,4,KELURAHAN,Kelurahan,Belimbing Raya
63.09.06.1002,4,KELURAHAN,Kelurahan,Belimbing
63.09.06.1003,4,KELURAHAN,Kelurahan,Sulingan
63.09.06.1006,4,KELURAHAN,Kelurahan,Mabu'un
63.09.06.1009,4,KELURAHAN,Kelurahan,Pembataan
63.09.06.2004,4,DESA,Desa,Maburai
63.09.06.2005,4,DESA,Desa,Kasiau
63.09.06.2007,4,DESA,Desa,Kapar
63.09.06.2008,4,DESA,Desa,Masukau
63.09.06.2010,4,DESA,Desa,Kasiau Raya
63.09.07,3,KECAMATAN,Kecamatan,Muara Uya
63.09.07.2001,4,DESA,Desa,Kupang Nunding
63.09.07.2002,4,DESA,Desa,Mangkupum
63.09.07.2003,4,DESA,Desa,Pasar Batu
63.09.07.2004,4,DESA,Desa,Uwie
63.09.07.2005,4,DESA,Desa,Muara Uya
63.09.07.2006,4,DESA,Desa,Lumbang
63.09.07.2007,4,DESA,Desa,Santuun
63.09.07.2008,4,DESA,Desa,Simpung Layung
63.09.07.2009,4,DESA,Desa,Binjai
63.09.07.2010,4,DESA,Desa,Palapi
63.09.07.2011,4,DESA,Desa,Kampung Baru
63.09.07.2012,4,DESA,Desa,Salikung
63.09.07.2013,4,DESA,Desa,Ribang
63.09.07.2014,4,DESA,Desa,Sungai Kumap
63.09.08,3,KECAMATAN,Kecamatan,Muara Harus
63.09.08.2001,4,DESA,Desa,Madang
63.09.08.2002,4,DESA,Desa,Tanta Ringin
63.09.08.2003,4,DESA,Desa,Murung Karangan
63.09.08.2004,4,DESA,Desa,Padangin
63.09.08.2005,4,DESA,Desa,Manduin
63.09.08.2006,4,DESA,Desa,Mantuil
63.09.08.2007,4,DESA,Desa,Harus
63.09.09,3,KECAMATAN,Kecamatan,Pugaan
63.09.09.2001,4,DESA,Desa,Pugaan
63.09.09.2002,4,DESA,Desa,Pampanan
63.09.09.2003,4,DESA,Desa,Sungai Rukam II
63.09.09.2004,4,DESA,Desa,Sungai Rukam I
63.09.09.2005,4,DESA,Desa,Jirak
63.09.09.2006,4,DESA,Desa,Halangan
63.09.09.2007,4,DESA,Desa,Tamunti
63.09.10,3,KECAMATAN,Kecamatan,Upau
63.09.10.2001,4,DESA,Desa,Bilas
63.09.10.2002,4,DESA,Desa,Kaong
63.09.10.2003,4,DESA,Desa,Pangelak
63.09.10.2004,4,DESA,Desa,Kinarum
63.09.10.2005,4,DESA,Desa,Masingai II
63.09.10.2006,4,DESA,Desa,Masingai I
63.09.11,3,KECAMATAN,Kecamatan,Jaro
63.09.11.2001,4,DESA,Desa,Teratau
63.09.11.2002,4,DESA,Desa,Namun
63.09.11.2003,4,DESA,Desa,Jaro
63.09.11.2004,4,DESA,Desa,Solan
63.09.11.2005,4,DESA,Desa,Muang
63.09.11.2006,4,DESA,Desa,Lano
63.09.11.2007,4,DESA,Desa,Purui
63.09.11.2008,4,DESA,Desa,Garagata
63.09.11.2009,4,DESA,Desa,Nalui
63.09.12,3,KECAMATAN,Kecamatan,Bintang Ara
63.09.12.2001,4,DESA,Desa,Waling
63.09.12.2002,4,DESA,Desa,Usih
63.09.12.2003,4,DESA,Desa,Bintang Ara
63.09.12.2004,4,DESA,Desa,Burum
63.09.12.2005,4,DESA,Desa,Panaan
63.09.12.2006,4,DESA,Desa,Dambung Raya
63.09.12.2007,4,DESA,Desa,Argo Mulyo
63.09.12.2008,4,DESA,Desa,Bumi Makmur
63.09.12.2009,4,DESA,Desa,Hegarmanah
63.10,2,KABUPATEN,Kabupaten,Tanah Bumbu
63.10.01,3,KECAMATAN,Kecamatan,Batu Licin
63.10.01.1007,4,KELURAHAN,Kelurahan,Batulicin
63.10.01.1028,4,KELURAHAN,Kelurahan,Gunungtinggi
63.10.01.2005,4,DESA,Desa,Segumbang
63.10.01.2006,4,DESA,Desa,Kersik Putih
63.10.01.2029,4,DESA,Desa,Maju Makmur
63.10.01.2030,4,DESA,Desa,Maju Bersama
63.10.01.2031,4,DESA,Desa,Sukamaju
63.10.01.2032,4,DESA,Desa,Polewali Marajae
63.10.01.2033,4,DESA,Desa,Danauindah
63.10.02,3,KECAMATAN,Kecamatan,Kusan Hilir
63.10.02.1001,4,KELURAHAN,Kelurahan,Kota Pagatan
63.10.02.2002,4,DESA,Desa,Betung
63.10.02.2003,4,DESA,Desa,Sungai Lembu
63.10.02.2004,4,DESA,Desa,Wiritasi
63.10.02.2005,4,DESA,Desa,Pejala
63.10.02.2006,4,DESA,Desa,Pagaruyung
63.10.02.2007,4,DESA,Desa,Muara Pagatan Tengah
63.10.02.2008,4,DESA,Desa,Kampung Baru
63.10.02.2009,4,DESA,Desa,Pasar Baru
63.10.02.2010,4,DESA,Desa,Batuah
63.10.02.2011,4,DESA,Desa,Baru Gelang
63.10.02.2012,4,DESA,Desa,Pulau Salak
63.10.02.2013,4,DESA,Desa,Salimuran
63.10.02.2014,4,DESA,Desa,Satiung
63.10.02.2015,4,DESA,Desa,Saring Sungai Binjai
63.10.02.2016,4,DESA,Desa,Pulau Tanjung
63.10.02.2017,4,DESA,Desa,Batarang
63.10.02.2018,4,DESA,Desa,Manurung
63.10.02.2019,4,DESA,Desa,Mudalang
63.10.02.2020,4,DESA,Desa,Tanette
63.10.02.2021,4,DESA,Desa,Muara Pagatan
63.10.02.2022,4,DESA,Desa,Pulau Satu
63.10.02.2023,4,DESA,Desa,Sepunggur
63.10.02.2024,4,DESA,Desa,Pakatellu
63.10.02.2025,4,DESA,Desa,Saring S. Bubu
63.10.02.2026,4,DESA,Desa,Serdangan
63.10.02.2027,4,DESA,Desa,Juku Eja
63.10.02.2028,4,DESA,Desa,Api-Api
63.10.02.2029,4,DESA,Desa,Gusunge
63.10.02.2030,4,DESA,Desa,Rantau Panjang Hulu
63.10.02.2031,4,DESA,Desa,Penyolongan
63.10.02.2032,4,DESA,Desa,Beringin
63.10.02.2033,4,DESA,Desa,Mekar Jaya
63.10.02.2034,4,DESA,Desa,Rantau Panjang Hilir
63.10.02.2035,4,DESA,Desa,Upt. Karya Bakti
63.10.03,3,KECAMATAN,Kecamatan,Sungai Loban
63.10.03.2001,4,DESA,Desa,Sari Mulya
63.10.03.2002,4,DESA,Desa,Sungailoban
63.10.03.2003,4,DESA,Desa,Sebamban Lama
63.10.03.2004,4,DESA,Desa,Sebamban Baru
63.10.03.2005,4,DESA,Desa,Sungaidua Laut
63.10.03.2006,4,DESA,Desa,Marga Mulya
63.10.03.2007,4,DESA,Desa,Sari Utama
63.10.03.2008,4,DESA,Desa,Tri Mulya
63.10.03.2010,4,DESA,Desa,Dwi Marga Utama
63.10.03.2011,4,DESA,Desa,Kerta Buana
63.10.03.2012,4,DESA,Desa,Batu Meranti
63.10.03.2014,4,DESA,Desa,Tri Martani
63.10.03.2015,4,DESA,Desa,Sumber Makmur
63.10.03.2016,4,DESA,Desa,Biduri Bersujud
63.10.03.2017,4,DESA,Desa,Sumber Sari
63.10.03.2018,4,DESA,Desa,Wanasari
63.10.03.2019,4,DESA,Desa,Damar Indah
63.10.04,3,KECAMATAN,Kecamatan,Satui
63.10.04.2003,4,DESA,Desa,Setarap
63.10.04.2004,4,DESA,Desa,Satui Timur
63.10.04.2005,4,DESA,Desa,Sungaicuka
63.10.04.2006,4,DESA,Desa,Jombang
63.10.04.2008,4,DESA,Desa,Satui Barat
63.10.04.2009,4,DESA,Desa,Sekapuk
63.10.04.2010,4,DESA,Desa,Sungaidanau
63.10.04.2011,4,DESA,Desa,Wonorejo
63.10.04.2012,4,DESA,Desa,Sumber Makmur
63.10.04.2013,4,DESA,Desa,Tegal Sari
63.10.04.2019,4,DESA,Desa,Sumber Arum
63.10.04.2022,4,DESA,Desa,Sejahtera Mulia
63.10.04.2023,4,DESA,Desa,Al Kautsar
63.10.04.2024,4,DESA,Desa,Makmur Mulia
63.10.04.2025,4,DESA,Desa,Sinar Bulan
63.10.04.2026,4,DESA,Desa,Pandamaran Jaya
63.10.05,3,KECAMATAN,Kecamatan,Kusan Hulu
63.10.05.2001,4,DESA,Desa,Lasung
63.10.05.2002,4,DESA,Desa,Manuntung
63.10.05.2003,4,DESA,Desa,Anjir Baru
63.10.05.2004,4,DESA,Desa,Binawara
63.10.05.2005,4,DESA,Desa,Pacakan
63.10.05.2006,4,DESA,Desa,Guntung
63.10.05.2007,4,DESA,Desa,Teluk Kepayang
63.10.05.2008,4,DESA,Desa,Tapus
63.10.05.2009,4,DESA,Desa,Mangkalapi
63.10.05.2010,4,DESA,Desa,Hati'if
63.10.05.2011,4,DESA,Desa,Timbarau Panjang
63.10.05.2012,4,DESA,Desa,Sungai Rukam
63.10.05.2013,4,DESA,Desa,Darasan Binjai
63.10.05.2015,4,DESA,Desa,Bakarangan
63.10.05.2019,4,DESA,Desa,Karang Mulya
63.10.05.2020,4,DESA,Desa,Harapan Jaya
63.10.05.2021,4,DESA,Desa,Wonorejo
63.10.05.2022,4,DESA,Desa,Karang Sari
63.10.05.2023,4,DESA,Desa,Tamunih
63.10.05.2024,4,DESA,Desa,Dadap Kusan Raya
63.10.05.2025,4,DESA,Desa,Batu Bulan
63.10.06,3,KECAMATAN,Kecamatan,Simpang Empat
63.10.06.1001,4,KELURAHAN,Kelurahan,Kampung Baru
63.10.06.1002,4,KELURAHAN,Kelurahan,Tungkaran Pangeran
63.10.06.2003,4,DESA,Desa,Sari Gadung
63.10.06.2004,4,DESA,Desa,Mekar Sari
63.10.06.2005,4,DESA,Desa,Sungaidua
63.10.06.2006,4,DESA,Desa,Batu Ampar
63.10.06.2007,4,DESA,Desa,Gunungbesar
63.10.06.2008,4,DESA,Desa,Pulaupanjang
63.10.06.2009,4,DESA,Desa,Baroqah
63.10.06.2010,4,DESA,Desa,Bersujud
63.10.06.2011,4,DESA,Desa,Sejahtera
63.10.06.2012,4,DESA,Desa,Gunungantasari
63.10.07,3,KECAMATAN,Kecamatan,Karang Bintang
63.10.07.2001,4,DESA,Desa,Karang Bintang
63.10.07.2002,4,DESA,Desa,Pandan Sari
63.10.07.2003,4,DESA,Desa,Rejo Winangun
63.10.07.2004,4,DESA,Desa,Selaselilau
63.10.07.2005,4,DESA,Desa,Pematang Ulin
63.10.07.2006,4,DESA,Desa,Batu Licin Irigasi
63.10.07.2007,4,DESA,Desa,Manunggal
63.10.07.2009,4,DESA,Desa,Sumber Wangi
63.10.07.2010,4,DESA,Desa,Madu Retno
63.10.07.2011,4,DESA,Desa,Maju Sejahtera
63.10.07.2012,4,DESA,Desa,Karang Rejo
63.10.08,3,KECAMATAN,Kecamatan,Mantewe
63.10.08.2001,4,DESA,Desa,Mantewe
63.10.08.2002,4,DESA,Desa,Dukuh Rejo
63.10.08.2003,4,DESA,Desa,Rejosari
63.10.08.2004,4,DESA,Desa,Suka Damai
63.10.08.2005,4,DESA,Desa,Bulu Rejo
63.10.08.2006,4,DESA,Desa,Sido Mulyo
63.10.08.2008,4,DESA,Desa,Sepakat
63.10.08.2009,4,DESA,Desa,Sari Mulya
63.10.08.2010,4,DESA,Desa,Emil Baru
63.10.08.2011,4,DESA,Desa,Mentawakan Mulia
63.10.08.2012,4,DESA,Desa,Maju Mulyo
63.10.08.2014,4,DESA,Desa,Gunungraya
63.10.09,3,KECAMATAN,Kecamatan,Angsana
63.10.09.2001,4,DESA,Desa,Bunati
63.10.09.2002,4,DESA,Desa,Purwodadi
63.10.09.2003,4,DESA,Desa,Sumber Baru
63.10.09.2004,4,DESA,Desa,Karang Indah
63.10.09.2005,4,DESA,Desa,Angsana
63.10.09.2006,4,DESA,Desa,Banjar Sari
63.10.09.2007,4,DESA,Desa,Bayan Sari
63.10.09.2008,4,DESA,Desa,Makmur
63.10.09.2009,4,DESA,Desa,Mekar Jaya
63.10.10,3,KECAMATAN,Kecamatan,Kuranji
63.10.10.2001,4,DESA,Desa,Giri Mulya
63.10.10.2002,4,DESA,Desa,Kuranji
63.10.10.2003,4,DESA,Desa,Waringin Tunggal
63.10.10.2004,4,DESA,Desa,Mustika
63.10.10.2005,4,DESA,Desa,Indra Lokajaya
63.10.10.2006,4,DESA,Desa,Karang Intan
63.10.10.2007,4,DESA,Desa,Ringkit
63.11,2,KABUPATEN,Kabupaten,Balangan
63.11.01,3,KECAMATAN,Kecamatan,Juai
63.11.01.2001,4,DESA,Desa,Muara Ninian
63.11.01.2002,4,DESA,Desa,Hamarung
63.11.01.2003,4,DESA,Desa,Juai
63.11.01.2004,4,DESA,Desa,Buntu Karau
63.11.01.2005,4,DESA,Desa,Bata
63.11.01.2006,4,DESA,Desa,Galumbang
63.11.01.2007,4,DESA,Desa,Sungai Batung
63.11.01.2008,4,DESA,Desa,Sirap
63.11.01.2009,4,DESA,Desa,Tigarun
63.11.01.2010,4,DESA,Desa,Teluk Bayur
63.11.01.2011,4,DESA,Desa,Pamurus
63.11.01.2012,4,DESA,Desa,Marias
63.11.01.2013,4,DESA,Desa,Lalayau
63.11.01.2014,4,DESA,Desa,Mihu
63.11.01.2015,4,DESA,Desa,Hukai
63.11.01.2016,4,DESA,Desa,Tawahan
63.11.01.2017,4,DESA,Desa,Gulinggang
63.11.01.2018,4,DESA,Desa,Mungkur Uyam
63.11.01.2019,4,DESA,Desa,Panimbaan
63.11.01.2020,4,DESA,Desa,Wonorejo
63.11.01.2021,4,DESA,Desa,Sumber Rejeki
63.11.02,3,KECAMATAN,Kecamatan,Halong
63.11.02.2001,4,DESA,Desa,Hauwai
63.11.02.2002,4,DESA,Desa,Bangkal
63.11.02.2003,4,DESA,Desa,Mantuyan
63.11.02.2004,4,DESA,Desa,Tabuan
63.11.02.2005,4,DESA,Desa,Halong
63.11.02.2008,4,DESA,Desa,Puyun
63.11.02.2009,4,DESA,Desa,Buntu Pilanduk
63.11.02.2010,4,DESA,Desa,Gunung Riut
63.11.02.2011,4,DESA,Desa,Kapul
63.11.02.2012,4,DESA,Desa,Mamantang
63.11.02.2013,4,DESA,Desa,Binjai Punggal
63.11.02.2014,4,DESA,Desa,Liyu
63.11.02.2015,4,DESA,Desa,Binuang Santang
63.11.02.2016,4,DESA,Desa,Aniungan
63.11.02.2017,4,DESA,Desa,Binju
63.11.02.2018,4,DESA,Desa,Karya
63.11.02.2019,4,DESA,Desa,Uren
63.11.02.2020,4,DESA,Desa,Marajai
63.11.02.2021,4,DESA,Desa,Suryatama
63.11.02.2022,4,DESA,Desa,Baruh Panyambaran
63.11.02.2023,4,DESA,Desa,Mauya
63.11.02.2024,4,DESA,Desa,Padang Raya
63.11.02.2025,4,DESA,Desa,Sumber Agung
63.11.02.2026,4,DESA,Desa,Mamigang
63.11.03,3,KECAMATAN,Kecamatan,Awayan
63.11.03.2004,4,DESA,Desa,Bihara
63.11.03.2005,4,DESA,Desa,Pematang
63.11.03.2006,4,DESA,Desa,Merah
63.11.03.2007,4,DESA,Desa,Awayan
63.11.03.2008,4,DESA,Desa,Pudak
63.11.03.2009,4,DESA,Desa,Badalungga
63.11.03.2010,4,DESA,Desa,Tundakan
63.11.03.2011,4,DESA,Desa,Sikontan
63.11.03.2012,4,DESA,Desa,Pulantan
63.11.03.2013,4,DESA,Desa,Tundi
63.11.03.2014,4,DESA,Desa,Muara Jaya
63.11.03.2016,4,DESA,Desa,Bihara Hilir
63.11.03.2018,4,DESA,Desa,Baru
63.11.03.2020,4,DESA,Desa,Awayan Hilir
63.11.03.2021,4,DESA,Desa,Putat Basiun
63.11.03.2022,4,DESA,Desa,Sei Pumpung
63.11.03.2024,4,DESA,Desa,Badalungga Hilir
63.11.03.2025,4,DESA,Desa,Nungka
63.11.03.2026,4,DESA,Desa,Tangalin
63.11.03.2027,4,DESA,Desa,Kedondong
63.11.03.2029,4,DESA,Desa,Baramban
63.11.03.2031,4,DESA,Desa,Ambakiang
63.11.03.2032,4,DESA,Desa,Piyait
63.11.04,3,KECAMATAN,Kecamatan,Batu Mandi
63.11.04.2001,4,DESA,Desa,Tariwin
63.11.04.2002,4,DESA,Desa,Lok Batu
63.11.04.2003,4,DESA,Desa,Munjung
63.11.04.2004,4,DESA,Desa,Pelajau
63.11.04.2005,4,DESA,Desa,Batumandi
63.11.04.2006,4,DESA,Desa,Riwa
63.11.04.2007,4,DESA,Desa,Mantimin
63.11.04.2008,4,DESA,Desa,Mampari
63.11.04.2009,4,DESA,Desa,Bungur
63.11.04.2010,4,DESA,Desa,Teluk Mesjid
63.11.04.2011,4,DESA,Desa,Timbun Tulang
63.11.04.2012,4,DESA,Desa,Banua Hanyar
63.11.04.2013,4,DESA,Desa,Bakung
63.11.04.2014,4,DESA,Desa,Karuh
63.11.04.2015,4,DESA,Desa,Guha
63.11.04.2016,4,DESA,Desa,Gunung Manau
63.11.04.2017,4,DESA,Desa,Hampa Raya
63.11.04.2018,4,DESA,Desa,Kasai
63.11.05,3,KECAMATAN,Kecamatan,Lampihong
63.11.05.2001,4,DESA,Desa,Tanah Habang Kiri
63.11.05.2002,4,DESA,Desa,Panaitan
63.11.05.2003,4,DESA,Desa,Tanah Habang Kanan
63.11.05.2004,4,DESA,Desa,Batu Merah
63.11.05.2005,4,DESA,Desa,Lampihong Kanan
63.11.05.2006,4,DESA,Desa,Lampihong Selatan
63.11.05.2007,4,DESA,Desa,Lampihong Kiri
63.11.05.2008,4,DESA,Desa,Lajar
63.11.05.2009,4,DESA,Desa,Kusambi Hulu
63.11.05.2010,4,DESA,Desa,Kusambi Hilir
63.11.05.2011,4,DESA,Desa,Simpang Tiga
63.11.05.2012,4,DESA,Desa,Matang Lurus
63.11.05.2013,4,DESA,Desa,Lok Hamawang
63.11.05.2014,4,DESA,Desa,Kupang
63.11.05.2015,4,DESA,Desa,Tampang
63.11.05.2016,4,DESA,Desa,Matang Hanau
63.11.05.2017,4,DESA,Desa,Lok Panginangan
63.11.05.2018,4,DESA,Desa,Jungkal
63.11.05.2019,4,DESA,Desa,Sungai Tabuk
63.11.05.2020,4,DESA,Desa,Jimamun
63.11.05.2021,4,DESA,Desa,Pimping
63.11.05.2022,4,DESA,Desa,Hilir Pasar
63.11.05.2023,4,DESA,Desa,Teluk Karya
63.11.05.2024,4,DESA,Desa,Pupuyuan
63.11.05.2025,4,DESA,Desa,Sungai Awang
63.11.05.2026,4,DESA,Desa,Kandang Jaya
63.11.05.2027,4,DESA,Desa,Mundar
63.11.06,3,KECAMATAN,Kecamatan,Paringin
63.11.06.1019,4,KELURAHAN,Kelurahan,Paringin Timur
63.11.06.1023,4,KELURAHAN,Kelurahan,Paringin Kota
63.11.06.2005,4,DESA,Desa,Balang
63.11.06.2006,4,DESA,Desa,Kalahiang
63.11.06.2007,4,DESA,Desa,Lasung Batu
63.11.06.2008,4,DESA,Desa,Paran
63.11.06.2009,4,DESA,Desa,Layap
63.11.06.2012,4,DESA,Desa,Murung Ilung
63.11.06.2013,4,DESA,Desa,Mangkayahu
63.11.06.2014,4,DESA,Desa,Lok Batung
63.11.06.2015,4,DESA,Desa,Lamida Bawah
63.11.06.2017,4,DESA,Desa,Dahai
63.11.06.2022,4,DESA,Desa,Hujan Mas
63.11.06.2024,4,DESA,Desa,Babayau
63.11.06.2034,4,DESA,Desa,Balida
63.11.06.2038,4,DESA,Desa,Sungai Ketapi
63.11.07,3,KECAMATAN,Kecamatan,Paringin Selatan
63.11.07.1001,4,KELURAHAN,Kelurahan,Batu Piring
63.11.07.2002,4,DESA,Desa,Baruh Bahinu Luar
63.11.07.2003,4,DESA,Desa,Inan
63.11.07.2004,4,DESA,Desa,Baruh Bahinu Dalam
63.11.07.2005,4,DESA,Desa,Panggung
63.11.07.2006,4,DESA,Desa,Galumbang
63.11.07.2007,4,DESA,Desa,Halubau
63.11.07.2008,4,DESA,Desa,Binjai
63.11.07.2009,4,DESA,Desa,Murung Abuin
63.11.07.2010,4,DESA,Desa,Bungin
63.11.07.2011,4,DESA,Desa,Maradap
63.11.07.2012,4,DESA,Desa,Halubau Utara
63.11.07.2013,4,DESA,Desa,Murung Jambu
63.11.07.2014,4,DESA,Desa,Telaga Purun
63.11.07.2015,4,DESA,Desa,Lingsir
63.11.07.2016,4,DESA,Desa,Tarangan
63.11.08,3,KECAMATAN,Kecamatan,Tebing Tinggi
63.11.08.2001,4,DESA,Desa,Dayak Pitap
63.11.08.2002,4,DESA,Desa,Tebing Tinggi
63.11.08.2003,4,DESA,Desa,Sungsum
63.11.08.2004,4,DESA,Desa,Ju'uh
63.11.08.2005,4,DESA,Desa,Mayanau
63.11.08.2006,4,DESA,Desa,Simpang Bumbuan
63.11.08.2007,4,DESA,Desa,Auh
63.11.08.2008,4,DESA,Desa,Gunung Batu
63.11.08.2009,4,DESA,Desa,Langkap
63.11.08.2010,4,DESA,Desa,Simpang Nadong
63.11.08.2011,4,DESA,Desa,Ajung
63.11.08.2012,4,DESA,Desa,Kambiyain
63.71,2,KOTA,Kota,Banjarmasin
63.71.01,3,KECAMATAN,Kecamatan,Banjarmasin Selatan
63.71.01.1001,4,KELURAHAN,Kelurahan,Mantuil
63.71.01.1002,4,KELURAHAN,Kelurahan,Kelayan Selatan
63.71.01.1003,4,KELURAHAN,Kelurahan,Pekauman
63.71.01.1004,4,KELURAHAN,Kelurahan,Kelayan Barat
63.71.01.1005,4,KELURAHAN,Kelurahan,Kelayan Tengah
63.71.01.1006,4,KELURAHAN,Kelurahan,Kelayan Dalam
63.71.01.1007,4,KELURAHAN,Kelurahan,Murung Raya
63.71.01.1008,4,KELURAHAN,Kelurahan,Kelayan Timur
63.71.01.1009,4,KELURAHAN,Kelurahan,Tanjung Pagar
63.71.01.1010,4,KELURAHAN,Kelurahan,Pemurus Dalam
63.71.01.1011,4,KELURAHAN,Kelurahan,Pemurus Baru
63.71.01.1012,4,KELURAHAN,Kelurahan,Basirih Selatan
63.71.02,3,KECAMATAN,Kecamatan,Banjarmasin Timur
63.71.02.1001,4,KELURAHAN,Kelurahan,Kuripan
63.71.02.1002,4,KELURAHAN,Kelurahan,Kebun Bunga
63.71.02.1003,4,KELURAHAN,Kelurahan,Karang Mekar
63.71.02.1004,4,KELURAHAN,Kelurahan,Sungai Bilu
63.71.02.1005,4,KELURAHAN,Kelurahan,Sungai Lulut
63.71.02.1006,4,KELURAHAN,Kelurahan,Banua Anyar
63.71.02.1007,4,KELURAHAN,Kelurahan,Pengambangan
63.71.02.1008,4,KELURAHAN,Kelurahan,Pekapuran Raya
63.71.02.1009,4,KELURAHAN,Kelurahan,Pemurus Luar
63.71.03,3,KECAMATAN,Kecamatan,Banjarmasin Barat
63.71.03.1001,4,KELURAHAN,Kelurahan,Belitung Utara
63.71.03.1002,4,KELURAHAN,Kelurahan,Belitung Selatan
63.71.03.1003,4,KELURAHAN,Kelurahan,Pelambuan
63.71.03.1004,4,KELURAHAN,Kelurahan,Telaga Biru
63.71.03.1005,4,KELURAHAN,Kelurahan,Telawang
63.71.03.1006,4,KELURAHAN,Kelurahan,Teluk Tiram
63.71.03.1007,4,KELURAHAN,Kelurahan,Kuin Selatan
63.71.03.1008,4,KELURAHAN,Kelurahan,Kuin Cerucuk
63.71.03.1009,4,KELURAHAN,Kelurahan,Basirih
63.71.04,3,KECAMATAN,Kecamatan,Banjarmasin Utara
63.71.04.1001,4,KELURAHAN,Kelurahan,Alalak Tengah
63.71.04.1002,4,KELURAHAN,Kelurahan,Alalak Utara
63.71.04.1003,4,KELURAHAN,Kelurahan,Alalak Selatan
63.71.04.1004,4,KELURAHAN,Kelurahan,Sungai Jingah
63.71.04.1005,4,KELURAHAN,Kelurahan,Sungai Miai
63.71.04.1006,4,KELURAHAN,Kelurahan,Surgi Mufti
63.71.04.1007,4,KELURAHAN,Kelurahan,Pangeran
63.71.04.1008,4,KELURAHAN,Kelurahan,Antasan Kecil Timur
63.71.04.1009,4,KELURAHAN,Kelurahan,Kuin Utara
63.71.04.1010,4,KELURAHAN,Kelurahan,Sungai Andai
63.71.05,3,KECAMATAN,Kecamatan,Banjarmasin Tengah
63.71.05.1001,4,KELURAHAN,Kelurahan,Kertak Baru Ilir
63.71.05.1002,4,KELURAHAN,Kelurahan,Kertak Baru Ulu
63.71.05.1003,4,KELURAHAN,Kelurahan,Mawar
63.71.05.1004,4,KELURAHAN,Kelurahan,Teluk Dalam
63.71.05.1005,4,KELURAHAN,Kelurahan,Antasan Besar
63.71.05.1006,4,KELURAHAN,Kelurahan,Pasar Lama
63.71.05.1007,4,KELURAHAN,Kelurahan,Seberang Mesjid
63.71.05.1008,4,KELURAHAN,Kelurahan,Gadang
63.71.05.1009,4,KELURAHAN,Kelurahan,Melayu
63.71.05.1010,4,KELURAHAN,Kelurahan,Sungai Baru
63.71.05.1011,4,KELURAHAN,Kelurahan,Pekapuran Laut
63.71.05.1012,4,KELURAHAN,Kelurahan,Kelayan Luar
63.72,2,KOTA,Kota,Banjarbaru
63.72.02,3,KECAMATAN,Kecamatan,Landasan Ulin
63.72.02.1003,4,KELURAHAN,Kelurahan,Landasan Ulin Timur
63.72.02.1004,4,KELURAHAN,Kelurahan,Guntung Payung
63.72.02.1005,4,KELURAHAN,Kelurahan,Guntung Manggis
63.72.02.1006,4,KELURAHAN,Kelurahan,Syamsudin Noor
63.72.03,3,KECAMATAN,Kecamatan,Cempaka
63.72.03.1001,4,KELURAHAN,Kelurahan,Palam
63.72.03.1002,4,KELURAHAN,Kelurahan,Bangkal
63.72.03.1003,4,KELURAHAN,Kelurahan,Sungai Tiung
63.72.03.1004,4,KELURAHAN,Kelurahan,Cempaka
63.72.04,3,KECAMATAN,Kecamatan,Banjarbaru Utara
63.72.04.1001,4,KELURAHAN,Kelurahan,Loktabat Utara
63.72.04.1002,4,KELURAHAN,Kelurahan,Mentaos
63.72.04.1003,4,KELURAHAN,Kelurahan,Komet
63.72.04.1004,4,KELURAHAN,Kelurahan,Sungai Ulin
63.72.05,3,KECAMATAN,Kecamatan,Banjarbaru Selatan
63.72.05.1001,4,KELURAHAN,Kelurahan,Sungai Besar
