code	level	localPrefix	name	postCode
32.14.06.2003	4	Desa	Cilingga	41163
32.14.06.2004	4	Desa	Nangewer	41163
32.14.06.2005	4	Desa	Mekarsari	41163
32.14.06.2006	4	Desa	Linggarsari	41163
32.14.06.2007	4	Desa	Sawit	41163
32.14.06.2008	4	Desa	Linggamukti	41163
32.14.06.2009	4	Desa	Gununghejo	41163
32.14.06.2010	4	Desa	Pasirangin	41163
32.14.06.2011	4	Desa	Legoksari	41163
32.14.06.2012	4	Desa	Sirnamanah	41163
32.14.06.2013	4	Desa	Sadarkarya	41163
32.14.06.2014	4	Desa	Neglasari	41163
32.14.06.2015	4	Desa	Nagrak	41163
32.14.07	3	Kecamatan	Maniis	
32.14.07.2001	4	Desa	Gunungkarung	41166
32.14.07.2002	4	Desa	Citamiang	41166
32.14.07.2003	4	Desa	Sinargalih	41166
32.14.07.2004	4	Desa	Tegaldatar	41166
32.14.07.2005	4	Desa	Cijati	41166
32.14.07.2006	4	Desa	Ciramahilir	41166
32.14.07.2007	4	Desa	Sukamukti	41166
32.14.07.2008	4	Desa	Pasirjambu	41166
32.14.08	3	Kecamatan	Tegalwaru	
32.14.08.2001	4	Desa	Batutumpang	41165
32.14.08.2002	4	Desa	Citalang	41165
32.14.08.2003	4	Desa	Tegalwaru	41165
32.14.08.2004	4	Desa	Tegalsari	41165
32.14.08.2005	4	Desa	Warungjeruk	41165
32.14.08.2006	4	Desa	Galumpit	41165
32.14.08.2007	4	Desa	Sukahaji	41111
32.14.08.2008	4	Desa	Karoya	41165
32.14.08.2009	4	Desa	Cadassari	41165
32.14.08.2010	4	Desa	Cadasmekar	41165
32.14.08.2011	4	Desa	Cisarua	41165
32.14.08.2012	4	Desa	Sukamulya	41165
32.14.08.2013	4	Desa	Pasanggrahan	41165
32.14.09	3	Kecamatan	Wanayasa	
32.14.09.2001	4	Desa	Wanayasa	41174
32.14.09.2002	4	Desa	Sukadami	41174
32.14.09.2003	4	Desa	Wanasari	41174
32.14.09.2004	4	Desa	Simpang	41174
32.14.09.2005	4	Desa	Nagrog	41174
32.14.09.2006	4	Desa	Cibuntu	41174
32.14.09.2007	4	Desa	Babakan	41174
32.14.09.2008	4	Desa	Nangerang	41174
32.14.09.2009	4	Desa	Ciawi	41174
32.14.09.2010	4	Desa	Sumurugul	41174
32.14.09.2011	4	Desa	Raharja	41174
32.14.09.2012	4	Desa	Sakambang	41174
32.14.09.2013	4	Desa	Taringgul Tonggoh	41174
32.14.09.2014	4	Desa	Legokhuni	41174
32.14.09.2015	4	Desa	Taringgul Tengah	41174
32.14.10	3	Kecamatan	Pasawahan	
32.14.10.2001	4	Desa	Pasawahananyar	41172
32.14.10.2002	4	Desa	Pasawahan	41172
32.14.10.2003	4	Desa	Sawahkulon	41172
32.14.10.2004	4	Desa	Ciherang	41172
32.14.10.2005	4	Desa	Cidahu	41172
32.14.10.2006	4	Desa	Pasawahankidul	41172
32.14.10.2007	4	Desa	Kertajaya	41172
32.14.10.2008	4	Desa	Lebakanyar	41172
32.14.10.2009	4	Desa	Selaawi	41172
32.14.10.2010	4	Desa	Margasari	41171
32.14.10.2011	4	Desa	Warungkadu	41172
32.14.10.2012	4	Desa	Cihuni	41172
32.14.11	3	Kecamatan	Bojong	
32.14.11.2001	4	Desa	Bojong Barat	41164
32.14.11.2002	4	Desa	Bojong Timur	41164
32.14.11.2003	4	Desa	Cikeris	41164
32.14.11.2004	4	Desa	Cihanjawar	41164
32.14.11.2005	4	Desa	Cipeundeuy	41164
32.14.11.2006	4	Desa	Cileunca	41164
32.14.11.2007	4	Desa	Cibingbin	41164
32.14.11.2008	4	Desa	Kertasari	41164
32.14.11.2009	4	Desa	Pangkalan	41164
32.14.11.2010	4	Desa	Pawenang	41164
32.14.11.2011	4	Desa	Sukamanah	41164
32.14.11.2012	4	Desa	Sindangpanon	41164
32.14.11.2013	4	Desa	Sindangsari	41164
32.14.11.2014	4	Desa	Pasanggrahan	41164
32.14.12	3	Kecamatan	Babakancikao	
32.14.12.2001	4	Desa	Cilangkap	41151
32.14.12.2002	4	Desa	Cicadas	41151
32.14.12.2003	4	Desa	Hegarmanah	41151
32.14.12.2004	4	Desa	Babakancikao	41151
32.14.12.2005	4	Desa	Kadumekar	41151
32.14.12.2006	4	Desa	Marancang	41151
32.14.12.2007	4	Desa	Ciwareng	41151
32.14.12.2008	4	Desa	Mulyamekar	41151
32.14.12.2009	4	Desa	Cigelam	41151
32.14.13	3	Kecamatan	Bungursari	
32.14.13.2001	4	Desa	Ciwangi	41181
32.14.13.2002	4	Desa	Cibening	41181
32.14.13.2003	4	Desa	Bungursari	41181
32.14.13.2004	4	Desa	Dangdeur	41181
32.14.13.2005	4	Desa	Cibungur	41181
32.14.13.2006	4	Desa	Wanakerta	41181
32.14.13.2007	4	Desa	Cinangka	41181
32.14.13.2008	4	Desa	Cikopo	41181
32.14.13.2009	4	Desa	Cibodas	41181
32.14.13.2010	4	Desa	Karangmukti	41181
32.14.14	3	Kecamatan	Cibatu	
32.14.14.2001	4	Desa	Cibatu	41181
32.14.14.2002	4	Desa	Cilandak	41181
32.14.14.2003	4	Desa	Karyamekar	41181
32.14.14.2004	4	Desa	Cipinang	41181
32.14.14.2005	4	Desa	Ciparungsari	41181
32.14.14.2006	4	Desa	Cirangkong	41181
32.14.14.2007	4	Desa	Cikadu	41181
32.14.14.2008	4	Desa	Cibukamanah	41181
32.14.14.2009	4	Desa	Wanawali	41181
32.14.14.2010	4	Desa	Cipancur	41181
32.14.15	3	Kecamatan	Sukasari	
32.14.15.2001	4	Desa	Kutamanah	41116
32.14.15.2002	4	Desa	Kertamanah	41116
32.14.15.2003	4	Desa	Ciririp	41116
32.14.15.2004	4	Desa	Sukasari	41116
32.14.15.2005	4	Desa	Parungbanteng	41116
32.14.16	3	Kecamatan	Pondoksalam	
32.14.16.2001	4	Desa	Parakansalam	41115
32.14.16.2002	4	Desa	Pondokbungur	41115
32.14.16.2003	4	Desa	Salem	41115
32.14.16.2004	4	Desa	Galudra	41115
32.14.16.2005	4	Desa	Tanjungsari	41115
32.14.16.2006	4	Desa	Salammulya	41115
32.14.16.2007	4	Desa	Salamjaya	41115
32.14.16.2008	4	Desa	Bungurjaya	41115
32.14.16.2009	4	Desa	Gurudug	41115
32.14.16.2010	4	Desa	Sukajadi	41115
32.14.16.2011	4	Desa	Situ	41115
32.14.17	3	Kecamatan	Kiarapedes	
32.14.17.2001	4	Desa	Karangpedas	41175
32.14.17.2002	4	Desa	Ciracas	41175
32.14.17.2003	4	Desa	Parakangarokgek	41175
32.14.17.2004	4	Desa	Taringgullandeuh	41175
32.14.17.2005	4	Desa	Mekarjaya	41175
32.14.17.2006	4	Desa	Margaluyu	41175
32.14.17.2007	4	Desa	Gardu	41175
32.14.17.2008	4	Desa	Cibeber	41175
32.14.17.2009	4	Desa	Pusakamulya	41175
32.14.17.2010	4	Desa	Sumbersari	41175
32.15	2	Kabupaten	Karawang	
32.15.01	3	Kecamatan	Karawang Barat	
32.15.01.1001	4	Kelurahan	Karawang Kulon	41311
32.15.01.1003	4	Kelurahan	Adiarsa Barat	41311
32.15.01.1005	4	Kelurahan	Tanjungpura	41316
32.15.01.1006	4	Kelurahan	Tanjungmekar	41311
32.15.01.1007	4	Kelurahan	Tunggakjati	41311
32.15.01.1010	4	Kelurahan	Karawangpawitan	41311
32.15.01.1011	4	Kelurahan	Nagasari	41312
32.15.01.1012	4	Kelurahan	Mekarjati	41311
32.15.02	3	Kecamatan	Pangkalan	
32.15.02.2001	4	Desa	Ciptasari	41362
32.15.02.2002	4	Desa	Tamanmekar	41362
32.15.02.2003	4	Desa	Tamansari	41362
32.15.02.2004	4	Desa	Jatilaksana	41362
32.15.02.2005	4	Desa	Cintaasih	41362
32.15.02.2006	4	Desa	Kertasari	41362
32.15.02.2007	4	Desa	Mulangsari	41362
32.15.02.2008	4	Desa	Medalsari	41362
32.15.03	3	Kecamatan	Telukjambe Timur	
32.15.03.2001	4	Desa	Telukjambe	41361
32.15.03.2002	4	Desa	Sukaharja	41361
32.15.03.2003	4	Desa	Sirnabaya	41361
32.15.03.2004	4	Desa	Puseurjaya	41361
32.15.03.2005	4	Desa	Sukaluyu	41361
32.15.03.2006	4	Desa	Wadas	41361
32.15.03.2011	4	Desa	Purwadana	41361
32.15.03.2012	4	Desa	Sukamakmur	41361
32.15.03.2019	4	Desa	Pinayungan	41361
32.15.04	3	Kecamatan	Ciampel	
32.15.04.2001	4	Desa	Kutapohaci	41363
32.15.04.2003	4	Desa	Parungmulya	41363
32.15.04.2004	4	Desa	Kutamekar	41363
32.15.04.2005	4	Desa	Kutanegara	41363
32.15.04.2006	4	Desa	Mulyasari	41363
32.15.04.2007	4	Desa	Mulyasejati	41363
32.15.04.2008	4	Desa	Tegallega	41363
32.15.05	3	Kecamatan	Klari	
32.15.05.2001	4	Desa	Duren	41371
32.15.05.2002	4	Desa	Pancawati	41371
32.15.05.2003	4	Desa	Walahar	41371
32.15.05.2004	4	Desa	Kiarapayung	41371
32.15.05.2005	4	Desa	Sumurkondang	41371
32.15.05.2006	4	Desa	Cibalongsari	41371
32.15.05.2007	4	Desa	Klari	41371
32.15.05.2008	4	Desa	Belendung	41371
32.15.05.2016	4	Desa	Anggadita	41371
32.15.05.2017	4	Desa	Gintungkerta	41371
32.15.05.2018	4	Desa	Curug	41371
32.15.05.2019	4	Desa	Karanganyar	41371
32.15.05.2020	4	Desa	Cimahi	41371
32.15.06	3	Kecamatan	Rengasdengklok	
32.15.06.2001	4	Desa	Rengasdengklok Selatan	41352
32.15.06.2002	4	Desa	Rengasdengklok Utara	41352
32.15.06.2003	4	Desa	Kertasari	41352
32.15.06.2004	4	Desa	Dewisari	41352
32.15.06.2005	4	Desa	Amansari	41352
32.15.06.2006	4	Desa	Karyasari	41352
32.15.06.2007	4	Desa	Dukuhkarya	41352
32.15.06.2008	4	Desa	Kalangsari	41352
32.15.06.2009	4	Desa	Kalangsurya	41352
32.15.07	3	Kecamatan	Kutawaluya	
32.15.07.2001	4	Desa	Waluya	41358
32.15.07.2002	4	Desa	Mulyajaya	41358
32.15.07.2003	4	Desa	Kutakarya	41358
32.15.07.2004	4	Desa	Kutagandok	41358
32.15.07.2005	4	Desa	Kutamukti	41358
32.15.07.2006	4	Desa	Kutajaya	41358
32.15.07.2007	4	Desa	Sampalan	41358
32.15.07.2008	4	Desa	Sindangmulya	41358
32.15.07.2009	4	Desa	Sindangmukti	41358
32.15.07.2010	4	Desa	Kutaraja	41358
32.15.07.2011	4	Desa	Sindangsari	41358
32.15.07.2012	4	Desa	Sindangkarya	41358
32.15.08	3	Kecamatan	Batujaya	
32.15.08.2001	4	Desa	Batujaya	41354
32.15.08.2002	4	Desa	Telukambulu	41354
32.15.08.2003	4	Desa	Telukbango	41354
32.15.08.2004	4	Desa	Karyabhakti	41354
32.15.08.2005	4	Desa	Baturaden	41354
32.15.08.2006	4	Desa	Segaran	41354
32.15.08.2007	4	Desa	Segarjaya	41354
32.15.08.2008	4	Desa	Kutaampel	41354
32.15.08.2009	4	Desa	Karyamulya	41354
32.15.08.2010	4	Desa	Karyamakmur	41354
32.15.09	3	Kecamatan	Tirtajaya	
32.15.09.2001	4	Desa	Sabajaya	41357
32.15.09.2002	4	Desa	Pisangsambo	41357
32.15.09.2003	4	Desa	Gempolkarya	41357
32.15.09.2004	4	Desa	Medankarya	41357
32.15.09.2005	4	Desa	Tambaksumur	41357
32.15.09.2006	4	Desa	Tambaksari	41357
32.15.09.2007	4	Desa	Sumurlaban	41357
32.15.09.2008	4	Desa	Srijaya	41357
32.15.09.2009	4	Desa	Kutamakmur	41357
32.15.09.2010	4	Desa	Bolang	41357
32.15.09.2011	4	Desa	Srikamulyan	41357
32.15.10	3	Kecamatan	Pedes	
32.15.10.2001	4	Desa	Payungsari	41353
32.15.10.2002	4	Desa	Karangjaya	41353
32.15.10.2003	4	Desa	Kertaraharja	41353
32.15.10.2005	4	Desa	Sungaibuntu	41353
32.15.10.2006	4	Desa	Dongkal	41353
32.15.10.2007	4	Desa	Kertamulya	41353
32.15.10.2008	4	Desa	Puspasari	41353
32.15.10.2010	4	Desa	Labanjaya	41353
32.15.10.2012	4	Desa	Jatimulya	41353
32.15.10.2016	4	Desa	Rangdumulya	41353
32.15.10.2017	4	Desa	Kendaljaya	41353
32.15.10.2018	4	Desa	Malangsari	41353
32.15.11	3	Kecamatan	Cibuaya	
32.15.11.2001	4	Desa	Pejaten	41356
32.15.11.2002	4	Desa	Cibuaya	41356
32.15.11.2003	4	Desa	Kertarahayu	41356
32.15.11.2004	4	Desa	Sukasari	41356
32.15.11.2005	4	Desa	Kedungjeruk	41356
32.15.11.2006	4	Desa	Kalidungjaya	41356
32.15.11.2007	4	Desa	Sedari	41356
32.15.11.2008	4	Desa	Cemarajaya	41356
32.15.11.2009	4	Desa	Jayamulya	41356
32.15.11.2010	4	Desa	Kedungjaya	41356
32.15.11.2011	4	Desa	Gebangjaya	41356
32.15.12	3	Kecamatan	Pakisjaya	
32.15.12.2001	4	Desa	Tanjungmekar	41355
32.15.12.2002	4	Desa	Telagajaya	41355
32.15.12.2003	4	Desa	Telukbuyung	41355
32.15.12.2004	4	Desa	Tanahbaru	41355
32.15.12.2005	4	Desa	Solokan	41355
32.15.12.2006	4	Desa	Tanjungbungin	41355
32.15.12.2007	4	Desa	Telukjaya	41355
32.15.12.2008	4	Desa	Tanjungpakis	41355
32.15.13	3	Kecamatan	Cikampek	
32.15.13.2001	4	Desa	Dawuan Timur	41373
32.15.13.2002	4	Desa	Kalihurip	41373
32.15.13.2003	4	Desa	Cikampek Kota	41373
32.15.13.2004	4	Desa	Dawuan Tengah	41373
32.15.13.2006	4	Desa	Cikampek Selatan	41373
32.15.13.2007	4	Desa	Cikampek Pusaka	41373
32.15.13.2008	4	Desa	Cikampek Barat	41373
32.15.13.2009	4	Desa	Cikampek Timur	41373
32.15.13.2010	4	Desa	Kamojing	41373
32.15.13.2011	4	Desa	Dawuan Barat	41373
32.15.14	3	Kecamatan	Jatisari	
32.15.14.2001	4	Desa	Mekarsari	41374
32.15.14.2002	4	Desa	Jatisari	41374
32.15.14.2003	4	Desa	Barugbug	41374
32.15.14.2004	4	Desa	Cikalongsari	41374
32.15.14.2005	4	Desa	Cirejag	41374
32.15.14.2006	4	Desa	Jatibaru	41374
32.15.14.2007	4	Desa	Jatiragas	41374
32.15.14.2008	4	Desa	Jatiwangi	41374
32.15.14.2009	4	Desa	Kalijati	41374
32.15.14.2010	4	Desa	Balonggandu	41374
32.15.14.2011	4	Desa	Pacing	41374
32.15.14.2012	4	Desa	Situdam	41374
32.15.14.2013	4	Desa	Sukamekar	41374
32.15.14.2014	4	Desa	Telarsari	41374
32.15.15	3	Kecamatan	Cilamaya Wetan	
32.15.15.2001	4	Desa	Mekarmaya	41384
32.15.15.2002	4	Desa	Cilamaya	41384
32.15.15.2003	4	Desa	Muara	41384
32.15.15.2004	4	Desa	Muarabaru	41384
32.15.15.2005	4	Desa	Sukatani	41384
32.15.15.2006	4	Desa	Tegalwaru	41384
32.15.15.2007	4	Desa	Tegalsari	41384
32.15.15.2008	4	Desa	Cikalong	41384
32.15.15.2009	4	Desa	Cikarang	41384
32.15.15.2010	4	Desa	Rawagempol Wetan	41384
32.15.15.2011	4	Desa	Rawagempol Kulon	41384
32.15.15.2012	4	Desa	Sukakerta	41384
32.15.16	3	Kecamatan	Tirtamulya	
32.15.16.2001	4	Desa	Citarik	41372
32.15.16.2002	4	Desa	Karangsinom	41372
32.15.16.2003	4	Desa	Karangjaya	41372
32.15.16.2004	4	Desa	Parakan	41372
32.15.16.2005	4	Desa	Parakanmulya	41372
32.15.16.2006	4	Desa	Kamurang	41372
32.15.16.2007	4	Desa	Cipondoh	41372
32.15.16.2008	4	Desa	Kertawaluya	41372
32.15.16.2009	4	Desa	Bojongsari	41372
32.15.16.2010	4	Desa	Tirtasari	41372
32.15.17	3	Kecamatan	Telagasari	
32.15.17.2001	4	Desa	Telagamulya	41361
32.15.17.2002	4	Desa	Telagasari	41361
32.15.17.2003	4	Desa	Pasirtalaga	41361
32.15.17.2004	4	Desa	Cariumulya	41361
32.15.17.2005	4	Desa	Pasirmukti	41361
32.15.17.2006	4	Desa	Kalibuaya	41361
32.15.17.2007	4	Desa	Pasirkamuning	41361
32.15.17.2008	4	Desa	Kalijaya	41361
32.15.17.2009	4	Desa	Kalisari	41361
32.15.17.2010	4	Desa	Cadas Kertajaya	41361
32.15.17.2011	4	Desa	Cilewo	41361
32.15.17.2012	4	Desa	Ciwulan	41361
32.15.17.2013	4	Desa	Linggarsari	41361
32.15.17.2014	4	Desa	Pulosari	41361
32.15.18	3	Kecamatan	Rawamerta	
32.15.18.2001	4	Desa	Sukamerta	41382
32.15.18.2002	4	Desa	Kutawargi	41382
32.15.18.2003	4	Desa	Panyingkiran	41382
32.15.18.2004	4	Desa	Pasirkaliki	41382
32.15.18.2005	4	Desa	Pasirawi	41382
32.15.18.2006	4	Desa	Balongsari	41382
32.15.18.2007	4	Desa	Mekarjaya	41382
32.15.18.2008	4	Desa	Sekarwangi	41382
32.15.18.2009	4	Desa	Purwamekar	41382
32.15.18.2010	4	Desa	Sukapura	41382
32.15.18.2011	4	Desa	Cibadak	41382
32.15.18.2012	4	Desa	Sukaraja	41382
32.15.18.2014	4	Desa	Gombongsari	41382
32.15.19	3	Kecamatan	Lemahabang	
32.15.19.2001	4	Desa	Karyamukti	41383
32.15.19.2002	4	Desa	Ciwaringin	41383
32.15.19.2003	4	Desa	Waringinkarya	41383
32.15.19.2004	4	Desa	Kedawung	41383
32.15.19.2005	4	Desa	Karangtanjung	41383
32.15.19.2006	4	Desa	Pasirtanjung	41383
32.15.19.2007	4	Desa	Lemahabang	41383
32.15.19.2008	4	Desa	Lemahmukti	41383
32.15.19.2009	4	Desa	Pulojaya	41383
32.15.19.2010	4	Desa	Pulokalapa	41383
32.15.19.2011	4	Desa	Pulomulya	41383
32.15.20	3	Kecamatan	Tempuran	
32.15.20.2001	4	Desa	Pancakarya	41385
32.15.20.2002	4	Desa	Dayeuhluhur	41385
32.15.20.2003	4	Desa	Lemahduhur	41385
32.15.20.2004	4	Desa	Lemahkarya	41385
32.15.20.2005	4	Desa	Lemahsubur	41385
32.15.20.2006	4	Desa	Lemahmakmur	41385
32.15.20.2008	4	Desa	Purwajaya	41385
32.15.20.2010	4	Desa	Tanjungjaya	41385
32.15.20.2011	4	Desa	Sumberjaya	41385
32.15.20.2012	4	Desa	Pagadungan	41385
32.15.20.2013	4	Desa	Tempuran	41385
32.15.20.2014	4	Desa	Cikuntul	41385
32.15.20.2016	4	Desa	Jayanegara	41385
32.15.20.2017	4	Desa	Ciparagejaya	41385
32.15.21	3	Kecamatan	Majalaya	
32.15.21.2001	4	Desa	Majalaya	41371
32.15.21.2002	4	Desa	Ciranggon	41371
32.15.21.2003	4	Desa	Pasirjengkol	41371
32.15.21.2005	4	Desa	Sarijaya	41371
32.15.21.2006	4	Desa	Pasirmulya	41371
32.15.21.2007	4	Desa	Lemahmulya	41371
32.15.21.2008	4	Desa	Bangle	41371
32.15.22	3	Kecamatan	Jayakerta	
32.15.22.2001	4	Desa	Jayamakmur	41352
32.15.22.2002	4	Desa	Kemiri	41352
32.15.22.2003	4	Desa	Makmurjaya	41352
32.15.22.2004	4	Desa	Kertajaya	41352
32.15.22.2005	4	Desa	Jayakerta	41352
32.15.22.2006	4	Desa	Medangasem	41352
32.15.22.2007	4	Desa	Ciptamarga	41352
32.15.22.2008	4	Desa	Kampungsawah	41352
32.15.23	3	Kecamatan	Cilamaya Kulon	
32.15.23.2001	4	Desa	Sukamulya	41384
32.15.23.2002	4	Desa	Tegalurung	41384
32.15.23.2003	4	Desa	Langensari	41384
32.15.23.2004	4	Desa	Bayur Lor	41384
32.15.23.2005	4	Desa	Bayur Kidul	41384
32.15.23.2006	4	Desa	Kiara	41384
32.15.23.2007	4	Desa	Manggungjaya	41384
32.15.23.2008	4	Desa	Sumurgede	41384
32.15.23.2009	4	Desa	Muktijaya	41384
32.15.23.2010	4	Desa	Pasirukem	41384
32.15.23.2011	4	Desa	Pasirjaya	41384
32.15.23.2012	4	Desa	Sukajaya	41384
32.15.24	3	Kecamatan	Banyusari	
32.15.24.2001	4	Desa	Gembongan	41374
32.15.24.2002	4	Desa	Gempol	41374
32.15.24.2003	4	Desa	Gempol Kolot	41374
32.15.24.2004	4	Desa	Banyuasih	41374
32.15.24.2005	4	Desa	Kertaraharja	41374
32.15.24.2006	4	Desa	Tanjung	41374
32.15.24.2007	4	Desa	Jayamukti	41374
32.15.24.2008	4	Desa	Cicinde Utara	41374
32.15.24.2009	4	Desa	Cicinde Selatan	41374
32.15.24.2010	4	Desa	Mekarasih	41374
32.15.24.2011	4	Desa	Talunjaya	41374
32.15.24.2012	4	Desa	Pamekaran	41374
32.15.25	3	Kecamatan	Kota Baru	
32.15.25.2001	4	Desa	Wancimekar	41374
32.15.25.2002	4	Desa	Pangulah Selatan	41374
32.15.25.2003	4	Desa	Pangulah Utara	41374
32.15.25.2004	4	Desa	Pangulah Baru	41374
32.15.25.2005	4	Desa	Pucung	41374
32.15.25.2006	4	Desa	Jomin Timur	41374
32.15.25.2007	4	Desa	Jomin Barat	41374
32.15.25.2008	4	Desa	Sarimulya	41374
32.15.25.2009	4	Desa	Cilkampek Utara	41374
32.15.26	3	Kecamatan	Karawang Timur	
32.15.26.1001	4	Kelurahan	Karawang Wetan	41314
32.15.26.1002	4	Kelurahan	Adiarsa Timur	41314
32.15.26.1003	4	Kelurahan	Palumbonsari	41314
32.15.26.1004	4	Kelurahan	Plawad	41314
32.15.26.2005	4	Desa	Margasari	41371
32.15.26.2006	4	Desa	Warungbambu	41371
32.15.26.2007	4	Desa	Kondangjaya	41371
32.15.26.2008	4	Desa	Tegal Sawah	41314
32.15.27	3	Kecamatan	Telukjambe Barat	
32.15.27.2001	4	Desa	Margakaya	41361
32.15.27.2002	4	Desa	Margamulya	41361
32.15.27.2003	4	Desa	Kalangligar	41361
32.15.27.2004	4	Desa	Mekarmulya	41361
32.15.27.2005	4	Desa	Parungsari	41361
32.15.27.2006	4	Desa	Karangmulya	41361
32.15.27.2007	4	Desa	Wanasari	41361
32.15.27.2008	4	Desa	Wanakerta	41361
32.15.27.2009	4	Desa	Wanajaya	41361
32.15.27.2010	4	Desa	Mulyajaya	41361
32.15.28	3	Kecamatan	Tegalwaru	
32.15.28.2001	4	Desa	Cigunungsari	41362
32.15.28.2002	4	Desa	Wargasetra	41362
32.15.28.2003	4	Desa	Mekarbuana	41362
32.15.28.2004	4	Desa	Cintalaksana	41362
32.15.28.2005	4	Desa	Cintawargi	41362
32.15.28.2006	4	Desa	Cintalanggeng	41362
32.15.28.2007	4	Desa	Kutalanggeng	41362
32.15.28.2008	4	Desa	Kutamaneuh	41362
32.15.28.2009	4	Desa	Cipurwasari	41362
32.15.29	3	Kecamatan	Purwasari	
32.15.29.2001	4	Desa	Darawolong	41371
32.15.29.2002	4	Desa	Tegalsari	41373
32.15.29.2003	4	Desa	Purwasari	41373
32.15.29.2004	4	Desa	Mekarjaya	41373
32.15.29.2005	4	Desa	Tamelang	41373
32.15.29.2006	4	Desa	Cengkong	41373
32.15.29.2007	4	Desa	Sukasari	41373
32.15.29.2008	4	Desa	Karangsari	41373
32.15.30	3	Kecamatan	Cilebar	
32.15.30.2001	4	Desa	Kertamukti	41353
32.15.30.2002	4	Desa	Rawasari	41353
32.15.30.2003	4	Desa	Pusakajaya Selatan	41353
32.15.30.2004	4	Desa	Cikande	41353
32.15.30.2005	4	Desa	Kosambibatu	41353
32.15.30.2006	4	Desa	Pusakajaya Utara	41353
32.15.30.2007	4	Desa	Sukaratu	41353
32.15.30.2008	4	Desa	Ciptamargi	41385
32.15.30.2009	4	Desa	Mekarpohaci	41385
32.15.30.2010	4	Desa	Tanjungsari	41385
32.16	2	Kabupaten	Bekasi	
32.16.01	3	Kecamatan	Tarumajaya	
32.16.01.2001	4	Desa	Sagara Makmur	17211
32.16.01.2002	4	Desa	Segarajaya	17218
32.16.01.2003	4	Desa	Pusaka Rakyat	17214
32.16.01.2004	4	Desa	Pahlawan Setia	17216
32.16.01.2005	4	Desa	Setia Mulya	17213
32.16.01.2006	4	Desa	Samudra Jaya	17217
32.16.01.2007	4	Desa	Setia Asih	17215
32.16.01.2008	4	Desa	Pantai Makmur	17212
32.16.02	3	Kecamatan	Babelan	
32.16.02.1006	4	Kelurahan	Bahagia	17610
32.16.02.1007	4	Kelurahan	Kebalen	17610
32.16.02.2001	4	Desa	Bunibakti	17610
32.16.02.2002	4	Desa	Muarabakti	17610
32.16.02.2003	4	Desa	Kedung Pengawas	17610
32.16.02.2004	4	Desa	Hurip Jaya	17610
32.16.02.2005	4	Desa	Pantaihurip	17610
32.16.02.2008	4	Desa	Babelankota	17610
32.16.02.2009	4	Desa	Kedungjaya	17610
32.16.03	3	Kecamatan	Sukawangi	
32.16.03.2001	4	Desa	Sukaringin	17620
32.16.03.2002	4	Desa	Sukabudi	17620
32.16.03.2003	4	Desa	Sukadaya	17620
32.16.03.2004	4	Desa	Sukawangi	17620
32.16.03.2005	4	Desa	Sukakerta	17620
32.16.03.2006	4	Desa	Sukatenang	17620
32.16.03.2007	4	Desa	Sukamekar	17620
32.16.04	3	Kecamatan	Tambelang	
32.16.04.2001	4	Desa	Sukawijaya	17620
32.16.04.2002	4	Desa	Sukamaju	17620
32.16.04.2003	4	Desa	Sukaraja	17620
32.16.04.2004	4	Desa	Sukarapih	17620
32.16.04.2005	4	Desa	Sukarahayu	17620
32.16.04.2006	4	Desa	Sukamantri	17620
32.16.04.2007	4	Desa	Sukabakti	17620
32.16.05	3	Kecamatan	Tambun Utara	
32.16.05.2001	4	Desa	Satriajaya	17510
32.16.05.2002	4	Desa	Jejalenjaya	17510
32.16.05.2003	4	Desa	Satriamekar	17510
32.16.05.2004	4	Desa	Sriamur	17510
32.16.05.2005	4	Desa	Srimukti	17510
32.16.05.2006	4	Desa	Srijaya	17510
32.16.05.2007	4	Desa	Srimahi	17510
32.16.05.2008	4	Desa	Karangsatria	17510
32.16.06	3	Kecamatan	Tambun Selatan	
32.16.06.1001	4	Kelurahan	Jatimulya	17510
32.16.06.2002	4	Desa	Lambangsari	17510
32.16.06.2003	4	Desa	Lambangjaya	17510
32.16.06.2004	4	Desa	Tambun	17510
32.16.06.2005	4	Desa	Setiadarma	17510
32.16.06.2006	4	Desa	Setiamekar	17510
32.16.06.2007	4	Desa	Mekarsari	17510
32.16.06.2008	4	Desa	Tridaya Sakti	17510
32.16.06.2009	4	Desa	Mangunjaya	17510
32.16.06.2010	4	Desa	Sumberjaya	17510
32.16.07	3	Kecamatan	Cibitung	
32.16.07.1001	4	Kelurahan	Wanasari	17520
32.16.07.2002	4	Desa	Wanajaya	17520
32.16.07.2003	4	Desa	Kertamukti	17520
32.16.07.2004	4	Desa	Muktiwari	17520
32.16.07.2005	4	Desa	Sarimukti	17520
32.16.07.2006	4	Desa	Sukajaya	17520
32.16.07.2007	4	Desa	Cibuntu	17520
32.16.08	3	Kecamatan	Cikarang Barat	
32.16.08.1008	4	Kelurahan	Telaga Asih	17530
32.16.08.2001	4	Desa	Telagamurni	17530
32.16.08.2002	4	Desa	Mekarwangi	17530
32.16.08.2003	4	Desa	Jatiwangi	17530
32.16.08.2004	4	Desa	Danau Indah	17530
32.16.08.2005	4	Desa	Gandamekar	17530
32.16.08.2006	4	Desa	Gandasari	17530
32.16.08.2007	4	Desa	Sukadanau	17530
32.16.08.2009	4	Desa	Kalijaya	17530
32.16.08.2010	4	Desa	Telajung	17530
32.16.08.2011	4	Desa	Cikedokan	17530
